timestamp_utc,send_method,pricing_policy,tx_variant,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,local_recent_fee_min,local_recent_fee_median,local_recent_fee_p90,local_recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,memo_size_bytes,extra_transfer_count,lamports,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot
2026-04-16T20:56:31.138549+00:00,rpc,sample_under_cap,plain,300000,33,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3438.9566666666665,2.5225,237,3,3,1,0,0,1,0,0,0,2203.0000000086147,4.0,confirmed,0,2iuLHdWnDgVp9TUMWhsSj4LCeWtFR7f6oYEd2eG3zdkiHPjoe55zNMdaNBuGP26WdK2kXTuromU94TgY645UFTMz,413678243,413678247.0
2026-04-16T20:56:37.035532+00:00,rpc,sample_under_cap,memo_large,160000,12,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3438.9566666666665,2.5225,433,4,4,1,160,0,1,0,1,1,500.0,2.0,processed,0,SxybY5draneJUMBsxd1GLcZrFc5kTPd9UT2nnoG9Na8ot35fXWSz4uNe3fY5kg3fpSfwNg5gi7FpZgmqeTjS9ke,413678258,413678260.0
2026-04-16T20:56:41.254312+00:00,rpc,recent_fee,memo_large,160000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3438.9566666666665,2.5225,433,4,4,1,160,0,1,0,1,1,1438.0000000091968,2.0,confirmed,0,3R8fZGDPVsjZrEzbWm1UiBeeSEs3v8jNSNFYxBpRkLPr7uAajLg3yYF6ktNLvJXmz8E4B6zHvV6UDj82ahgFL5D3,413678269,413678271.0
2026-04-16T20:56:46.386342+00:00,rpc,recent_fee,plain,120000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3438.9566666666665,2.5225,237,3,3,1,0,0,1,0,0,1,1360.000000000582,3.0,confirmed,0,3bmQ3GR1P87ZKwrpkAuJ8ZrE76y5bjhFAWDMyEsHZapFsNhuozkBSjmEoomGaRBRg97KjgXzijFUtXpiX9A31LtE,413678281,413678284.0
2026-04-16T20:56:51.426060+00:00,rpc,sample_under_cap,memo_medium,200000,40,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3438.9566666666665,2.5225,336,4,4,1,64,0,1,0,0,0,3952.999999994063,9.0,confirmed,0,5sg1ynJNvABW21qVdV7pzLQPZ1oNxfRegdZYTrWUDdVNmLZdpo465K9gMjPPRtjjvwzY6Q54C9kDtUxkpCxQSnpJ,413678293,413678302.0
2026-04-16T20:56:59.096676+00:00,rpc,sample_under_cap,plain,200000,25,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3449.4325,2.5225,237,3,3,1,0,0,1,0,1,1,1437.999999994645,2.0,confirmed,0,48d4XXx79AEBgL9W18nw1a94QPx8DW9p1rvbyxahigbJwTiQvK5JhdxhqA7k9RFYHG37P5RxFFg7VJJwVwXNiLsF,413678313,413678315.0
2026-04-16T20:57:04.240223+00:00,rpc,recent_fee,memo_large,250000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3449.4325,2.5225,433,4,4,1,160,0,1,0,0,1,1391.0000000032596,3.0,confirmed,0,5Fqwz5MFiQDxn1ekZNDnJ8MZsdrQ8v6gtJMDu2tkShgXUyrw19deJ3ZUbzo6fh5EZ8nyPGdYJZHjXSirQUfMedJP,413678326,413678329.0
2026-04-16T20:57:09.345785+00:00,rpc,cap_max,memo_small,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3449.4325,2.5225,288,4,4,1,16,0,1,0,1,1,1406.9999999919673,2.0,confirmed,0,3bX1E52y8MiJhXGC6VgVEbC8QuJaR5NXFcoFnjhV1ZGX6KAQoPzWyfcaH8dMMc8NXdHsPtsoSeVrFoNLa7kk3cQ2,413678339,413678341.0
2026-04-16T20:57:14.453807+00:00,rpc,sample_under_cap,memo_small,250000,4,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,288,4,4,1,16,0,1,0,1,1,1500.0,2.0,confirmed,0,2wPiWYM1uQMuHrTt4RNFhQ1MYEQvuF8ysXsxeCF2dvt4rugG88WXi3oqcBwVi6rTrUBKGLbCp15Dyr6pjVXZe4cc,413678352,413678354.0
2026-04-16T20:57:19.646530+00:00,rpc,sample_under_cap,memo_medium,200000,5,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,336,4,4,1,64,0,1,0,0,1,2312.000000005355,3.0,processed,0,2mrn27jgVx4yZARt3pmiyUKHWdhccNhFLhhkdKsZPvNdZYybiibiLSDmWzVoWVhYa9dzz92jYPw8Q2hZhQGSP1XR,413678366,413678369.0
2026-04-16T20:57:25.669029+00:00,rpc,sample_under_cap,plain,200000,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,237,3,3,1,0,0,1,0,0,0,3937.999999994645,8.0,confirmed,0,2YE5icPS39EFnNZ7dYiVg48xPDCwwr9PUy1J44x2m3wfQEMXoMqj8FNqjhyMQ4ZLmYVDReHg6L9h6o8yr6a71Yq9,413678375,413678383.0
2026-04-16T20:57:33.335388+00:00,rpc,recent_fee,plain,120000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,237,3,3,1,0,0,1,0,1,1,1358.9999999967404,2.0,confirmed,0,4H6pnrbgxRyBk7wiGVMYhDq47pKGo9LkJRuqKEj1KqC75mkETr9BCCZxedhPiFqy5yZZttf1YC21pgufxAwa9CjZ,413678394,413678396.0
2026-04-16T20:57:38.449830+00:00,rpc,sample_under_cap,memo_large,200000,40,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,433,4,4,1,160,0,1,0,1,1,1422.0000000059372,2.0,confirmed,0,3wvzmp5Nn64bbj9g9U7ixeKskcbnohNF6B5XcxPD5PbpDL5Q9KU12WtLjFmEdKEKTvqD8Cb64dPMazL99VwpmAF6,413678407,413678409.0
2026-04-16T20:57:43.619581+00:00,rpc,sample_under_cap,memo_medium,300000,16,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,336,4,4,1,64,0,1,0,1,1,1406.0000000026776,2.0,confirmed,0,4zFmszdJEj1WDfg7UtAz9o51wFs8HtUyEWMUAo8MvwgMaZxfLj8kMGsXF9FnrTK2joH8fMqdt9kCqsy9HF79pL2C,413678420,413678422.0
2026-04-16T20:57:48.682252+00:00,rpc,cap_max,memo_large,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,433,4,4,1,160,0,1,0,1,1,1531.0000000026776,2.0,confirmed,0,2JcST5o656JSEZY731GdFVcG4MmGrcdtUrYfRMxYzuBCHYdsqJ45FADP1wa7oqB8VTjzyw168bBmLvCinmDNU59b,413678433,413678435.0
2026-04-16T20:57:53.903904+00:00,rpc,recent_fee,plain,120000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3449.4325,2.5225,237,3,3,1,0,0,1,0,1,1,1421.9999999913853,2.0,confirmed,0,dNFnkUaXM1tm3AvGKSkhXyaFrowfxF4ZEGxP1c2B6EgK93ERYGsyP93KMseEd35R2c93SVzgGTAygk5ktXshz3t,413678447,413678449.0
2026-04-16T20:57:59.064940+00:00,rpc,cap_max,memo_small_plus_extra_transfer,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,321,5,4,1,32,1,1,0,1,1,1485.000000000582,2.0,confirmed,0,5bHVredmb8MShdytxH4K4q2WYWTaQi4QBb5ERDEUkvbKGr59EbXYA9VMSCKfN458vSDuSbsguvTK1aRfYzcwZxi8,413678460,413678462.0
2026-04-16T20:58:04.258985+00:00,rpc,recent_fee,memo_large,250000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,433,4,4,1,160,0,1,0,0,1,1406.0000000026776,3.0,confirmed,0,5KFjdkAL8bYFEKVMEViqngSG7P2ed7iUvH8n3LVhATaTPbXdD7hyWLFyubzPs7mMABeZUm27HKehktpVsdwkhN7D,413678473,413678476.0
2026-04-16T20:58:09.452712+00:00,rpc,sample_under_cap,plain,160000,50,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,237,3,3,1,0,0,1,0,1,1,1312.000000005355,2.0,confirmed,0,FhaopgpMgBap9pDpE92NBU9DjRC2jwqa7FZ3ZcAoK8Y78kaBemg269z1RXzRcpQNvhUMatL1kbdhEmA2QBp1hc7,413678486,413678488.0
2026-04-16T20:58:14.509439+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,321,5,4,1,32,1,1,0,0,1,1438.0000000091968,3.0,confirmed,0,258EPgw84VFUyKPZsRAA2n9dcrnPU8zqPt5qZADNeuauJh39wCCUmdkByWQs4AJMe8baX45Amw4oGngaawygC2Mz,413678499,413678502.0
2026-04-16T20:58:19.688055+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,300000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,321,5,4,1,32,1,1,0,1,1,1421.9999999913853,2.0,confirmed,0,A9imQneU8f9jy12zmiMQboj4RMmh1XBgSNEPb8Pevp6gPU9mYsFntszT23eFFRF9nruuwsKozeTx5uWWe4ukAUJ,413678513,413678515.0
2026-04-16T20:58:24.837513+00:00,rpc,recent_fee,memo_medium,250000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,336,4,4,1,64,0,1,0,0,1,1391.0000000032596,3.0,confirmed,0,3oW2u5qNjMHK1tpByNWoJPWGoN2Ee1E6CSDNkQYAnXENvKGP84a18ZXyfnrn4HEbwRRg1PzYnx5U3TBRCD723zLP,413678527,413678530.0
2026-04-16T20:58:29.985516+00:00,rpc,recent_fee,memo_small,250000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,288,4,4,1,16,0,1,0,0,1,1407.0000000065193,3.0,confirmed,0,4PZMJdk3pak9KF6kQ7PKyeYewbTvzcqDCGtwDmC8k46o399uHYySoZBVQefT56bbB96DuHfP3n7Hu735r76xPgVo,413678540,413678543.0
2026-04-16T20:58:35.099081+00:00,rpc,cap_max,memo_small,160000,62,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3439.0625,2.515833333333333,288,4,4,1,16,0,1,0,1,1,500.0,2.0,processed,0,3ZPcvfonz67XqKTVie6g8kXj6pbHsYaXpXpTGhDGFw3HPp7BL5NAvy6xE6XBag6FfVcDrBmEQdnC2f9pKNaanJfJ,413678553,413678555.0
2026-04-16T20:58:39.619281+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,300000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3439.0625,2.515833333333333,321,5,4,1,32,1,1,0,1,1,1358.9999999967404,2.0,confirmed,0,5mK7wQpMcd4k8F4vyri5tqU29jYzLiFM2mspWejqTHc9pCfMszkWamPYhgwQT86VmF1dNj6Lj1XfCx8bUaVBUD28,413678565,413678567.0
2026-04-16T20:58:44.780125+00:00,rpc,recent_fee,memo_medium,300000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3439.0625,2.515833333333333,336,4,4,1,64,0,1,0,1,1,1453.9999999979045,2.0,confirmed,0,3F6mFGUkTdoP99Kk2nHTVNUL9erC76DaCMihGddjUjvbwUkqRevPSQGLrs8xeYHjPj7xWtQ96PTm8sWBxJoTRug1,413678579,413678581.0
2026-04-16T20:58:50.036552+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,25,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3439.0625,2.515833333333333,321,5,4,1,32,1,1,0,0,0,2296.0000000020955,4.0,confirmed,0,39xoja4YGaNYHJdc56B55VTaqnesLERfSbjcvy48MGM7iMb5r1KkQm2KeHt8ybh5u1ANjLZ4PVEF23d6Q7GqJRfA,413678592,413678596.0
2026-04-16T20:58:56.066879+00:00,rpc,cap_max,memo_small,160000,62,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3439.0625,2.515833333333333,288,4,4,1,16,0,1,0,1,1,468.99999999732245,2.0,processed,0,2fzJD9aKYkKHd3wjJG11YE7Ex2ZgWPn3xT9yLAYdPxorRqrfT8C7KEj2hQEuFQzWqBKaogLCW2hwR14ftbsp36bW,413678607,413678609.0
2026-04-16T20:59:00.276039+00:00,rpc,sample_under_cap,memo_medium,200000,25,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3429.3741666666665,2.5208333333333335,336,4,4,1,64,0,1,1,1,1,1328.0000000086147,1.0,confirmed,0,2N4bErf3quUwseRy45u1o7dUahxihsHRY5eNrrEfHwHyM8RLbGKdN6zjJYP4vsao6oiFd4fNpx8XB1VKU7ZGcaXt,413678619,413678620.0
2026-04-16T20:59:05.334665+00:00,rpc,cap_max,memo_small,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3429.3741666666665,2.5208333333333335,288,4,4,1,16,0,1,0,1,1,468.99999999732245,2.0,processed,0,2YfxjhEiX6Q54d2YxEu5uKdUFtCHSQUWYRVjLCPnxwwXYzRGDJt4jPcQEKNgBAUMNdA73e7zHVSSakWuGyGtPq8r,413678631,413678633.0
2026-04-16T20:59:09.465631+00:00,rpc,cap_max,memo_small,120000,83,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3429.3741666666665,2.5208333333333335,288,4,4,1,16,0,1,0,0,1,1468.0000000080327,3.0,confirmed,0,35DNXw1Nyq2m7PKUDwXC5BFE8vgMVDbExk9QygqBwpAKAiZnmBZrsE87JPNbrkncGQWig7vqcGXRzkhAUB4uN8Cb,413678643,413678646.0
2026-04-16T20:59:14.616638+00:00,rpc,recent_fee,plain,160000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,237,3,3,1,0,0,1,0,0,0,2188.000000009197,5.0,confirmed,0,5tGN7V1zHTrfPNHeu9tic1uy3THMhKB1SMBFwd6kjSLeyyeRtN44mB89pzJ9dzGgU1B64dpQbuis83XNa3Mff2Ts,413678656,413678661.0
2026-04-16T20:59:20.516951+00:00,rpc,sample_under_cap,memo_small,200000,40,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,288,4,4,1,16,0,1,0,0,0,3938.000000009197,9.0,confirmed,0,2BrgGqfNVjztfpFvWWai3BEgQ3mvVh63ksqR7Pawx4QuAxzuHoJ5yQCbHBSFy79yhmLFTXg5VBpn9GsToG7avWzz,413678671,413678680.0
2026-04-16T20:59:28.129600+00:00,rpc,sample_under_cap,memo_large,200000,40,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,433,4,4,1,160,0,1,0,0,1,1375.0,3.0,confirmed,0,3LKVoghkTrde8AKxBboHn1gmXSFQGUq7jfLcY22iYuVokbDAufTYKE2dEz2hRXWEmLgvZLu2nQrdZBdkna9Gfdwc,413678691,413678694.0
2026-04-16T20:59:33.184281+00:00,rpc,sample_under_cap,plain,200000,25,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,237,3,3,1,0,0,1,0,0,0,3155.9999999881256,6.0,confirmed,0,4zgAhoKLLXPHq21gzJwW3udDRecGz4yaH75DMtxNDoDBcfc9wbUhBriWzsjyYRAesiGZEzqm5DX5rsqufM6rfKFu,413678704,413678710.0
2026-04-16T20:59:40.118771+00:00,rpc,sample_under_cap,memo_large,160000,31,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,433,4,4,1,160,0,1,0,0,1,1391.0000000032596,3.0,confirmed,0,2tSXFtyMkLcgtM7NQsQDzwaQfa9u8tmnbTcQX6Hqe7vvh7W4T88VMjbQWnpAzL2Za2zcSM1sp2NDU1t9Z2f9sWxf,413678721,413678724.0
2026-04-16T20:59:45.284881+00:00,rpc,sample_under_cap,memo_small,120000,8,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,288,4,4,1,16,0,1,0,0,0,3078.0000000086147,6.0,confirmed,0,58ZG3b95rktgYp7W9thCVbM7CycHUzL2HYDJZN7bnSmz6EHnwMrKtNshw9KiVunFLdpkEai2n2NZMZ6e3tPfPCYi,413678735,413678741.0
2026-04-16T20:59:52.103297+00:00,rpc,cap_max,memo_large,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3429.3741666666665,2.5208333333333335,433,4,4,1,160,0,1,0,1,1,1405.9999999881256,2.0,confirmed,0,waH6rfXAXibMwNFYZ5XuUChBy1ihRbpr5nVPTdktuiT8dtX64wxBYAgMJPMZD3YaN7WXqizPxDdSR736eHJZpGq,413678752,413678754.0
2026-04-16T20:59:57.219723+00:00,rpc,sample_under_cap,memo_small,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3418.3941666666665,2.5216666666666665,288,4,4,1,16,0,1,0,0,0,4797.000000005937,11.0,confirmed,0,2c52MteN6kAWVMEbVvJo85dNvCcXhDuNk25KTcRnLFYnhZnCdPnVTksf1acviBiyrsCKA5AUzYkV67oDw91XUjY2,413678765,413678776.0
2026-04-16T21:00:05.743854+00:00,rpc,sample_under_cap,memo_medium,300000,33,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3418.3941666666665,2.5216666666666665,336,4,4,1,64,0,1,0,0,0,3922.000000005937,9.0,confirmed,0,2dZMhtHShjq99p8FDtnGUrNp63GEUAxpYKL4JSx77qQXNrVM67Yk8ZcqmETJkJKwoZFvZ6wcSpMrEKgrLQEhDGKH,413678786,413678795.0
2026-04-16T21:00:13.444647+00:00,rpc,recent_fee,memo_small,200000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,288,4,4,1,16,0,1,0,1,1,1405.9999999881256,2.0,confirmed,0,3rmXzQ6g5vU8TN88GNMxb6ZdUs3v2BauDcSHxN7TrCJwJyu1wQVUr7gmhQk8ywaDwbfbZBawk1eRuzMccRbvCTMF,413678806,413678808.0
2026-04-16T21:00:18.601773+00:00,rpc,sample_under_cap,plain,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,237,3,3,1,0,0,1,0,0,0,2968.9999999973224,7.0,confirmed,0,2Zo8gR2u4qmr9pqs8cefRaarVwTTD8qhVXu971neBTBM2YaefSjjPPMgfuVDGJquGwQVhqdi7TTm3kcFoSwu1S6Z,413678819,413678826.0
2026-04-16T21:00:25.344935+00:00,rpc,recent_fee,memo_large,160000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,433,4,4,1,160,0,1,0,1,1,1452.9999999940628,2.0,confirmed,0,4bCVasiAejkXPnrB8euPK1zJP9Vg46St1REfwgJ6MJdddiWjXiuGfSPPpLKzAPXceueTWoMqLV1QwLZWebX5Dinw,413678837,413678839.0
2026-04-16T21:00:30.458671+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,250000,20,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,321,5,4,1,32,1,1,0,0,0,2218.9999999973224,6.0,processed,0,tf1qgMTZRhUH6syCyg1wowT2mvzBVzwAWSevAhiYBsbvH3f5sH9xcc2LdKzUxhguibJDqUKF5F2YkdPVaHbNwbR,413678850,413678856.0
2026-04-16T21:00:36.402407+00:00,rpc,sample_under_cap,plain,250000,20,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,237,3,3,1,0,0,1,0,0,1,1406.0000000026776,3.0,confirmed,0,8PMkokucB1svNJXzsbbRiVXp5nu7FMecy6axZbKBkHn5Frfne6DpkBGA6qRWY6EfJq3q9nniWWjc4BQonUymiWk,413678865,413678868.0
2026-04-16T21:00:41.573156+00:00,rpc,recent_fee,memo_small,160000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,288,4,4,1,16,0,1,0,0,0,1531.9999999919673,4.0,processed,0,2TKhuGSJw2DtKh9C23tQA5J9NBBErka1PprknMMe3yP2ErJ1qkoSpAzpx3yrH2HUQMwQQkxgCAmaP3wkWDoPNojk,413678878,413678882.0
2026-04-16T21:00:46.793432+00:00,rpc,recent_fee,memo_small,160000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,288,4,4,1,16,0,1,0,0,0,2187.000000005355,5.0,confirmed,0,bUBNTDp9DFvbhVdHUSA1ZW3vtEt7gaKkn3p31fJsa4Fx7vNNoVW9fBSLYuktpeXWEEnpXVA4uC7HpGrqSMQaPoe,413678890,413678895.0
2026-04-16T21:00:52.702865+00:00,rpc,sample_under_cap,memo_medium,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3418.3941666666665,2.5216666666666665,336,4,4,1,64,0,1,0,0,1,1453.9999999979045,3.0,confirmed,0,3i1j28jups2f3pi7R3kpwtyuyM5DgQdnxsJJbpJBMy7NXPtALAgaucDfcERBGX7yo3BoY3bSYuqNXrW5uwpG6QYq,413678904,413678907.0
2026-04-16T21:00:57.868772+00:00,rpc,sample_under_cap,plain,160000,31,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3414.641666666667,2.5191666666666666,237,3,3,1,0,0,1,0,1,1,1452.9999999940628,2.0,confirmed,0,23AcdNPnAzArthZ17zTsrho7BD2ka9th9otY3fuohnWR7RKFmjBBpWca7rUWJsmtDaZumsLACsKkwGFS2nCJHMzS,413678919,413678921.0
2026-04-16T21:01:03.114965+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3414.641666666667,2.5191666666666666,321,5,4,1,32,1,1,0,0,0,2297.000000005937,6.0,processed,0,7wsLaTN9K1ptgzmTRzJUFjBnrcXvMe1phqqkwdpPmoqBBkUyhNzWUWztRTKR9Z342nJKP68wCk83meSYxQENHgy,413678932,413678938.0
2026-04-16T21:01:09.090347+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3414.641666666667,2.5191666666666666,321,5,4,1,32,1,1,0,1,1,1407.0000000065193,2.0,confirmed,0,2ato45UFdca42rsu4WeT43hxgXUoNVXrZVYKzVfS6epTG8BGAdvpELdw4ccC6gwCXQqWDaLWC3rMPnbHacxyz3Cy,413678947,413678949.0
2026-04-16T21:01:14.219459+00:00,rpc,cap_max,memo_medium,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,336,4,4,1,64,0,1,0,1,1,1390.9999999887077,2.0,confirmed,0,5Tu9EwH5LwBypTogwYBamkLGmdMykpbjn1YgNMaN9BqkTAS3ah3qcaQxJKsWRmahWVy5GAGYCNiCqLoVvzajmJpU,413678960,413678962.0
2026-04-16T21:01:19.215855+00:00,rpc,recent_fee,plain,120000,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,237,3,3,1,0,0,1,0,1,1,1312.999999994645,2.0,confirmed,0,3qtNCX1cSESfUqGJVAnxQSXE9YYDD4uWexse6UeJLUhkj7jedeV6yVC6uTDSK8iiQfSWcjHEQ2s4QSSVXjcrS612,413678972,413678974.0
2026-04-16T21:01:24.176441+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,50,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,321,5,4,1,32,1,1,0,0,0,2218.9999999973224,5.0,confirmed,0,5FMewqEx2T7ReZsZPWxz1pq8ak9dCz9mu4ZHqWcNDWY2k5yafnwk7ngtEK8FZxYHLdvuT3B1tt7bD3TqhsrdNN7A,413678984,413678989.0
2026-04-16T21:01:30.100268+00:00,rpc,sample_under_cap,plain,120000,16,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,237,3,3,1,0,0,1,0,1,1,1422.0000000059372,2.0,confirmed,0,5xFoKi1jHSj2irLpRZPqaeism1L8rWzSEDj2Rf83ASXDjdqMmipmmigPHC8bHnDinNQ51gAiTKxNL9CGpbrEdeSY,413678999,413679001.0
2026-04-16T21:01:35.225190+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,160000,12,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,321,5,4,1,32,1,1,0,0,1,1500.0,3.0,confirmed,0,3TueH2WWLMKJwUhifq4CFEYtUdqEKCUoJanvY9qqsfDvhymrReXHjHB72zW4QuqkQmujESR5oaJZYJyb3cAtPWm2,413679011,413679014.0
2026-04-16T21:01:40.396488+00:00,rpc,sample_under_cap,memo_small,200000,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,288,4,4,1,16,0,1,0,0,0,1438.0000000091968,4.0,confirmed,0,3i2BrNwGHmm7JT7UE6jsWmAFfPxLdLRmzmt8wxhGKVtrUhBTNMWE9Yxj8v9FWKfCL7VhzHuECHHF2JJz8sQQqyC,413679024,413679028.0
2026-04-16T21:01:45.508431+00:00,rpc,cap_max,memo_small_plus_extra_transfer,250000,40,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,321,5,4,1,32,1,1,0,0,0,2187.000000005355,6.0,processed,0,3wRM2b5hN3VNdWHnhFzzXTjhorSba6MUw5QcdznvF3TioZD5NXTkkMwj48X4mALJedkkbM8Bkfp8hTPG4jvQMNwc,413679038,413679044.0
2026-04-16T21:01:51.425842+00:00,rpc,cap_max,memo_small,120000,83,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3414.641666666667,2.5191666666666666,288,4,4,1,16,0,1,0,1,1,1406.0000000026776,2.0,confirmed,0,61BqkZbMoskxnvXqmmq6sGXkRNY4Vydu1atyN7PDfRy6FjqxK7wMTNUdneH4oBeMjZK6NYT8eQ1qPzWpa3ysFfiR,413679054,413679056.0
2026-04-16T21:01:56.577876+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3416.4708333333333,2.52,321,5,4,1,32,1,1,0,0,0,7046.999999991385,18.0,confirmed,0,47GFNWfqHjEGr6m4jX4B5GxYpsdLvvKtPZCykr7UG8hPDDyudFzQwmPqvP53tkyNJ4P27AjVJMBXymv6dkJBh1bH,413679066,413679084.0
